date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:45	40491/40491	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:44%20GMT	https://static.wixstatic.com/media/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:47	137245/137245	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:45%20GMT	https://static.wixstatic.com/media/30f7f1_ffc252c1ec374a78b7b7916d884cac4a~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ffc252c1ec374a78b7b7916d884cac4a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ffc252c1ec374a78b7b7916d884cac4a_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ffc252c1ec374a78b7b7916d884cac4a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:47	45076/45076	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:46%20GMT	https://static.wixstatic.com/media/30f7f1_79e23dfa0ea24d73bffc53c50470b55a~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_79e23dfa0ea24d73bffc53c50470b55a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_79e23dfa0ea24d73bffc53c50470b55a_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_79e23dfa0ea24d73bffc53c50470b55a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:49	121651/121651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:47%20GMT	https://static.wixstatic.com/media/30f7f1_23dc54e802664968958cc6f89302ccaa~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_23dc54e802664968958cc6f89302ccaa~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_23dc54e802664968958cc6f89302ccaa_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_23dc54e802664968958cc6f89302ccaa_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:52	38401/38401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:49%20GMT	https://static.wixstatic.com/media/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:56	1096/1096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:53%20GMT	https://static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:06	1072/1072	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:03%20GMT	https://static.wixstatic.com/media/30f7f1_3608185ab6ab483c93705c64c7f57031~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3608185ab6ab483c93705c64c7f57031~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3608185ab6ab483c93705c64c7f57031_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3608185ab6ab483c93705c64c7f57031_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:07	1096/1096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:06%20GMT	https://static.wixstatic.com/media/30f7f1_6afdb0ce7aa84a129701592ff1e53687~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_6afdb0ce7aa84a129701592ff1e53687~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_6afdb0ce7aa84a129701592ff1e53687_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_6afdb0ce7aa84a129701592ff1e53687_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:07	1127/1127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:06%20GMT	https://static.wixstatic.com/media/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:08	867/867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:07%20GMT	https://static.wixstatic.com/media/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7cf8300fb7cf40cbb9eab58c25091dd7_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:09	1177/1177	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:08%20GMT	https://static.wixstatic.com/media/30f7f1_ffc252c1ec374a78b7b7916d884cac4a~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ffc252c1ec374a78b7b7916d884cac4a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ffc252c1ec374a78b7b7916d884cac4a_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ffc252c1ec374a78b7b7916d884cac4a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:11	893/893	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:09%20GMT	https://static.wixstatic.com/media/30f7f1_79e23dfa0ea24d73bffc53c50470b55a~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_79e23dfa0ea24d73bffc53c50470b55a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_79e23dfa0ea24d73bffc53c50470b55a_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_79e23dfa0ea24d73bffc53c50470b55a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:12	1310/1310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:11%20GMT	https://static.wixstatic.com/media/30f7f1_23dc54e802664968958cc6f89302ccaa~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_23dc54e802664968958cc6f89302ccaa~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_23dc54e802664968958cc6f89302ccaa_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_23dc54e802664968958cc6f89302ccaa_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:13	945/945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:11%20GMT	https://static.wixstatic.com/media/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_bfc01021a9c5493b8c04d8ebfd27260f_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:05:21	99093/99093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:20%20GMT	https://static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093_mv2.jpeg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_15816681a9da49799639fc041b894093_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-womens)
23:05:25	18308/18308	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:21%20GMT	https://static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093_mv2.jpeg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_15816681a9da49799639fc041b894093_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-womens)
23:05:27	78572/78572	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:26%20GMT	https://static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-t-shirt)
23:05:33	14985/14985	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:28%20GMT	https://static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-t-shirt)
23:05:38	101359/101359	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:37%20GMT	https://static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpeg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-womens)
23:05:43	21015/21015	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:37%20GMT	https://static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpeg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-womens)
23:05:45	81267/81267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:44%20GMT	https://static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve)
23:05:49	17523/17523	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:45%20GMT	https://static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve)
23:05:53	115813/115813	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:51%20GMT	https://static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-womens)
23:05:57	20804/20804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:05:52%20GMT	https://static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-womens)
23:06:02	66277/66277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:00%20GMT	https://static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie)
23:06:02	14644/14644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:01%20GMT	https://static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie)
23:06:03	71976/71976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:02%20GMT	https://static.wixstatic.com/media/30f7f1_9105683696ed48bdb0ba16e698c75675~mv2.jpg/v1/fill/w_593,h_792,al_c,q_85/30f7f1_9105683696ed48bdb0ba16e698c75675~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9105683696ed48bdb0ba16e698c75675_mv2.jpg/v1/fill/w_593,h_792,al_c,q_85/30f7f1_9105683696ed48bdb0ba16e698c75675_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie)
23:06:04	1605/1605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:03%20GMT	https://static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie)
23:06:06	1888/1888	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:03%20GMT	https://static.wixstatic.com/media/30f7f1_9105683696ed48bdb0ba16e698c75675~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9105683696ed48bdb0ba16e698c75675~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9105683696ed48bdb0ba16e698c75675_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9105683696ed48bdb0ba16e698c75675_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie)
23:06:49	59988/59988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:06:48%20GMT	https://static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-mask)
23:07:08	10437/10437	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:01%20GMT	https://static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg/v1/fill/w_498,h_373,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg/v1/fill/w_498,h_373,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/phr-mask)
23:07:15	64248/64248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:13%20GMT	https://static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg/v1/fill/w_996,h_1330,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-logo-cap)
23:07:18	13271/13271	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:14%20GMT	https://static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg/v1/fill/w_498,h_665,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pound-hounds-logo-cap)
23:07:37	1219945/1219945	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:07:21%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-resq-logo-beanie	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-resq-logo-beanie.html	(from https://www.poundhoundsresq.org/shop?page=2)
23:07:38	3323/3323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:37%20GMT	https://static.wixstatic.com/media/30f7f1_4347ebd3009b45b893cb728ed490453b~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_4347ebd3009b45b893cb728ed490453b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_4347ebd3009b45b893cb728ed490453b_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_4347ebd3009b45b893cb728ed490453b_mv2.jpg	(from https://www.poundhoundsresq.org/shop?page=2)
23:07:41	1219783/1219783	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:07:38%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-tote-bag	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-res-q-tote-bag.html	(from https://www.poundhoundsresq.org/shop?page=2)
23:07:41	3708/3708	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:39%20GMT	https://static.wixstatic.com/media/30f7f1_50809030854841bfa61afe04c1578aa3~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_50809030854841bfa61afe04c1578aa3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_50809030854841bfa61afe04c1578aa3_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_50809030854841bfa61afe04c1578aa3_mv2.jpg	(from https://www.poundhoundsresq.org/shop?page=2)
23:07:43	1218505/1218505	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:07:41%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-magnetic-bumper-sticker-6x6	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-res-q-magnetic-bumper-sticker-6x6.html	(from https://www.poundhoundsresq.org/shop?page=2)
23:07:46	4286/4286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:07:42%20GMT	https://static.wixstatic.com/media/30f7f1_954a4145c9684ae0913e29bb23748b03~mv2.jpg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_954a4145c9684ae0913e29bb23748b03~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_954a4145c9684ae0913e29bb23748b03_mv2.jpg/v1/fill/w_144,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_954a4145c9684ae0913e29bb23748b03_mv2.jpg	(from https://www.poundhoundsresq.org/shop?page=2)
